timestamp,subestacao_id,tensao_kv,corrente_a,potencia_mw,temperatura_c,status_alarme,operador_id,_flags,tensao_kv_norm,corrente_a_norm,potencia_mw_norm,temperatura_c_norm,hora,dia_semana,mes,semana_ano,is_weekend,hora_seno,hora_cosseno
2024-02-05 00:30:00,SE_06,131.43424999999996,457.89,110.166,47.1,AVISO,OP004,,0.0,0.5224129221591457,0.6682987797806955,0.655,0,0,2,6,0,0.0,1.0
2024-02-05 01:00:00,SE_07,138.05,448.395,94.97728115384616,48.5,OK,OP010,,0.4999055463200879,0.4995730299239872,0.5704446723565962,0.698076923076923,1,0,2,6,0,0.25881904510252074,0.9659258262890683
2024-02-05 01:30:00,SE_01,137.224,516.0,72.761,37.3,OK,OP013,,0.43749055463201003,0.6621945059174447,0.42731513097707735,0.35346153846153827,1,0,2,6,0,0.25881904510252074,0.9659258262890683
2024-02-05 02:00:00,SE_02,137.234,461.75,96.322,40.8,OK,OP012,,0.43824618407133364,0.5316980178966614,0.5791080931335283,0.461153846153846,2,0,2,6,0,0.49999999999999994,0.8660254037844387
2024-02-05 02:30:00,SE_07,133.135,596.69,113.494,35.5,AVISO,OP010,,0.12851367689285453,0.8562914942749932,0.6897395920576221,0.29807692307692313,2,0,2,6,0,0.49999999999999994,0.8660254037844387
2024-02-05 03:00:00,SE_01,139.734,449.73,92.495,40.0,OK,OP004,,0.6271535439020717,0.5027843259886463,0.5544524475254159,0.43653846153846154,3,0,2,6,0,0.7071067811865475,0.7071067811865476
2024-02-05 03:30:00,SE_05,141.3,502.16,108.259,35.4,OK,OP011,,0.7454851141000471,0.6289028673145388,0.6560128335631177,0.29499999999999993,3,0,2,6,0,0.7071067811865475,0.7071067811865476
2024-02-05 04:00:00,SE_06,136.167,353.84,92.062,37.4,OK,OP012,,0.35762052289557467,0.2721242663331087,0.5516628226107796,0.35653846153846147,4,0,2,6,0,0.8660254037844386,0.5000000000000001
2024-02-05 04:30:00,SE_06,141.292,461.89,59.679,46.3,OK,OP007,,0.7448806105485879,0.5320347830270374,0.3430336687755286,0.6303846153846153,4,0,2,6,0,0.8660254037844386,0.5000000000000001
2024-02-05 05:00:00,SE_04,136.958,545.45,99.621,40.9,OK,OP009,,0.417390811546019,0.7330354565572984,0.6003620714092437,0.4642307692307692,5,0,2,6,0,0.9659258262890683,0.25881904510252074
2024-02-05 05:30:00,SE_06,138.845,345.14,108.377,47.9,OK,OP011,,0.5599780867462609,0.25119671894544393,0.6567730546714943,0.6796153846153845,5,0,2,6,0,0.9659258262890683,0.25881904510252074
2024-02-05 06:00:00,SE_04,139.792,381.05,85.871,40.2,OK,OP003,,0.6315361946501454,0.33757697488694316,0.5117769846280714,0.4426923076923077,6,0,2,6,0,1.0,6.123233995736766e-17
2024-02-05 06:30:00,SE_03,132.306,552.22,109.598,43.7,OK,OP006,,0.06587199637298191,0.7493204560762053,0.6646394103776624,0.5503846153846155,6,0,2,6,0,1.0,6.123233995736766e-17
2024-02-05 07:00:00,SE_03,139.138,497.96,117.122,45.2,OK,OP007,,0.5821180293184245,0.6187999134032521,0.7131131698643198,0.5965384615384617,7,0,2,6,0,0.9659258262890683,-0.25881904510252063
2024-02-05 07:30:00,SE_02,139.627,370.16,93.198,43.5,OK,OP011,,0.6190683089013174,0.3113814586741076,0.558981561416846,0.5442307692307693,7,0,2,6,0,0.9659258262890683,-0.25881904510252063
2024-02-05 08:00:00,SE_05,138.679,427.85,112.295,43.0,AVISO,OP003,,0.5474346380535007,0.45015274704127795,0.682014972490304,0.528846153846154,8,0,2,6,0,0.8660254037844387,-0.4999999999999998
2024-02-05 08:30:00,SE_05,141.779,512.17,115.603,39.9,OK,OP014,,0.7816797642436164,0.6529815741364381,0.7033269337319125,0.43346153846153834,8,0,2,6,0,0.8660254037844387,-0.4999999999999998
2024-02-05 09:00:00,SE_05,136.201,430.48,110.17,42.0,OK,OP004,,0.36018966298927246,0.45647912056191664,0.6683245499877591,0.4980769230769231,9,0,2,6,0,0.7071067811865476,-0.7071067811865475
2024-02-05 09:30:00,SE_05,138.047,458.27,96.055,43.2,OK,OP003,,0.49967885748828955,0.5233269989415953,0.5773879318120322,0.5350000000000001,9,0,2,6,0,0.7071067811865476,-0.7071067811865475
2024-02-05 10:00:00,SE_05,141.173,407.23,100.851,41.5,OK,OP004,,0.7358886202206456,0.40055205426729534,0.608286410081305,0.48269230769230775,10,0,2,6,0,0.49999999999999994,-0.8660254037844387
2024-02-05 10:30:00,SE_02,139.304,346.72,91.131,38.3,OK,OP001,,0.5946614780111847,0.2549973539882613,0.5456648069167236,0.38423076923076915,10,0,2,6,0,0.49999999999999994,-0.8660254037844387
2024-02-05 11:00:00,SE_05,134.095,433.61,86.338,40.1,OK,OP011,,0.20105410306785743,0.464008226691042,0.5147856563027483,0.43961538461538474,11,0,2,6,0,0.258819045102521,-0.9659258262890682
2024-02-05 11:30:00,SE_04,142.403,437.64,81.374,46.4,OK,OP001,,0.8288310412573683,0.4737022515154431,0.4828048293368037,0.6334615384615385,11,0,2,6,0,0.258819045102521,-0.9659258262890682
2024-02-05 12:00:00,SE_02,133.446,415.43,125.795,40.2,OK,OP011,,0.1520137524557974,0.42027686904647366,0.7689894213300004,0.4426923076923077,12,0,2,6,0,1.2246467991473532e-16,-1.0
2024-02-05 12:30:00,SE_07,136.4,444.47,76.405,47.1,OK,OP007,,0.3752266888318001,0.4901315789473685,0.45079178961202954,0.655,12,0,2,6,0,1.2246467991473532e-16,-1.0
2024-02-05 13:00:00,SE_03,139.038,364.82,113.147,37.3,OK,OP008,,0.5745617349251955,0.2985362744154719,0.6875040265948537,0.35346153846153827,13,0,2,6,0,-0.2588190451025208,-0.9659258262890683
2024-02-05 13:30:00,SE_03,132.875,459.93,99.967,40.4,OK,OP002,,0.10886731147045836,0.5273200712017706,0.6025911943202463,0.4488461538461539,13,0,2,6,0,-0.2588190451025208,-0.9659258262890683
2024-02-05 14:00:00,SE_05,136.527,506.13,116.127,52.6,OK,OP007,,0.38482318271119986,0.6384525642259214,0.706702830857246,0.8242307692307693,14,0,2,6,0,-0.4999999999999997,-0.8660254037844388
2024-02-05 14:30:00,SE_02,135.833,341.48,97.247,33.1,OK,OP005,,0.332382499622188,0.24239271625132297,0.585067453516989,0.22423076923076923,14,0,2,6,0,-0.4999999999999997,-0.8660254037844388
2024-02-05 15:00:00,SE_06,139.543,548.57,92.599,35.5,OK,OP003,,0.6127210216110033,0.7405405080342541,0.5551224729090698,0.29807692307692313,15,0,2,6,0,-0.7071067811865471,-0.7071067811865479
2024-02-05 15:30:00,SE_01,134.466,350.42,115.917,44.2,CRITICO,OP003,,0.2290879552667402,0.2638975752910613,0.7053498949864062,0.5657692307692308,15,0,2,6,0,-0.7071067811865471,-0.7071067811865479
2024-02-05 16:00:00,SE_02,135.634,545.91,94.937,43.6,OK,OP011,,0.3173454737796604,0.7341419705571058,0.570185158937752,0.5473076923076923,16,0,2,6,0,-0.8660254037844384,-0.5000000000000004
2024-02-05 16:30:00,SE_03,136.144,552.4,98.156,33.4,OK,OP001,,0.3558825751851309,0.7497534398152604,0.5909237330721953,0.2334615384615384,16,0,2,6,0,-0.8660254037844384,-0.5000000000000004
2024-02-05 17:00:00,SE_06,138.65,487.99,77.043,34.4,OK,OP011,,0.5452433126794638,0.5948174251900319,0.45490213763867593,0.26423076923076927,17,0,2,6,0,-0.9659258262890683,-0.25881904510252063
2024-02-05 17:30:00,SE_03,137.672,431.92,102.661,47.0,OK,OP012,,0.47134275351367805,0.4599429904743578,0.6199474287775902,0.651923076923077,17,0,2,6,0,-0.9659258262890683,-0.25881904510252063
2024-02-05 18:00:00,SE_03,137.671,345.79,75.432,37.5,AVISO,OP010,,0.47126719056974586,0.2527602713364765,0.4445231867438055,0.35961538461538467,18,0,2,6,0,-1.0,-1.8369701987210297e-16
2024-02-05 18:30:00,SE_06,139.285,421.58,78.827,38.7,AVISO,OP007,,0.5932257820764715,0.43507048013085725,0.4663956499890476,0.39653846153846173,18,0,2,6,0,-1.0,-1.8369701987210297e-16
2024-02-05 19:00:00,SE_03,133.339,522.54,78.886,54.1,OK,OP011,,0.1439285174550431,0.6779262484364476,0.4667757605432359,0.8703846153846155,19,0,2,6,0,-0.9659258262890684,0.2588190451025203
2024-02-05 19:30:00,SE_04,134.046,318.4,107.266,27.3,OK,OP008,,0.1973515188151751,0.18687457904358684,0.6496153796595756,0.045769230769230784,19,0,2,6,0,-0.9659258262890684,0.2588190451025203
2024-02-05 20:00:00,SE_04,138.082,258.58,74.019,41.0,OK,OP013,,0.5023235605259195,0.04297964976426416,0.43541986109858394,0.4673076923076922,20,0,2,6,0,-0.8660254037844386,0.5000000000000001
2024-02-05 20:30:00,SE_08,138.558,414.51,100.297,43.0,OK,OP014,,0.5382915218376922,0.41806384104685845,0.6047172364029945,0.528846153846154,20,0,2,6,0,-0.8660254037844386,0.5000000000000001
2024-02-05 21:00:00,SE_07,137.893,323.61,101.327,58.3125,OK,OP007,,0.4880421641227155,0.19940705282401605,0.611353064721875,1.0,21,0,2,6,0,-0.7071067811865477,0.7071067811865474
2024-02-05 21:30:00,SE_02,135.691,418.92,90.025,39.7,OK,OP003,,0.32165256158380195,0.4286719426537092,0.5385393446636344,0.4273076923076924,21,0,2,6,0,-0.7071067811865477,0.7071067811865474
2024-02-05 22:00:00,SE_04,139.694,448.16,105.203,42.4,OK,OP006,,0.624131026144779,0.49900774559799876,0.6363243953665167,0.5103846153846154,22,0,2,6,0,-0.5000000000000004,0.8660254037844384
2024-02-05 22:30:00,SE_02,138.683,413.45,94.229,39.6,CRITICO,OP014,,0.5477368898292294,0.4155140479168671,0.5656238322874924,0.4242307692307692,22,0,2,6,0,-0.5000000000000004,0.8660254037844384
2024-02-05 23:00:00,SE_03,140.36,488.72,78.855,43.7,OK,OP002,,0.6744559468036897,0.5965734147984222,0.46657604143849296,0.5503846153846155,23,0,2,6,0,-0.25881904510252157,0.9659258262890681
2024-02-05 23:30:00,SE_02,138.673,448.33,89.407,45.7,OK,OP006,,0.5469812603899058,0.49941667468488415,0.534557847672306,0.611923076923077,23,0,2,6,0,-0.25881904510252157,0.9659258262890681
2024-02-06 00:00:00,SE_08,133.543,450.1,80.718,41.8,OK,OP010,,0.15934335801723165,0.5036743481189262,0.47857851537837104,0.4919230769230769,0,1,2,6,0,0.0,1.0
2024-02-06 00:30:00,SE_05,142.816,508.85,93.185,34.1,OK,OP009,,0.8600385371014063,0.6449954296160879,0.5588978082438892,0.2550000000000001,0,1,2,6,0,0.0,1.0
2024-02-06 01:00:00,SE_03,137.179,530.97,98.607,38.7,OK,OP009,,0.43409022215505644,0.6982043202155298,0.5938293239186176,0.39653846153846173,1,1,2,6,0,0.25881904510252074,0.9659258262890683
2024-02-06 01:30:00,SE_08,132.986,341.65,101.771,35.8,OK,OP010,,0.1172547982469414,0.24280164533820825,0.6142135577059361,0.3073076923076923,1,1,2,6,0,0.25881904510252074,0.9659258262890683
2024-02-06 02:00:00,SE_08,138.457,510.46,109.338,32.4,OK,OP013,,0.5306596645005293,0.6488682286154143,0.6629643469185275,0.20269230769230762,2,1,2,6,0,0.49999999999999994,0.8660254037844387
2024-02-06 02:30:00,SE_02,140.037,389.66,92.713,45.1,OK,OP002,,0.6500491159135571,0.3582880304050804,0.5558569238103828,0.5934615384615385,2,1,2,6,0,0.49999999999999994,0.8660254037844387
2024-02-06 03:00:00,SE_06,136.377,474.34,108.813,39.3,OK,OP009,,0.3734887411213563,0.5619828249783508,0.6595820072414282,0.4149999999999998,3,1,2,6,0,0.7071067811865475,0.7071067811865476
2024-02-06 03:30:00,SE_01,140.128,537.29,92.518,39.0,OK,OP014,,0.6569253438113947,0.7134068603867988,0.5546006262160317,0.4057692307692309,3,1,2,6,0,0.7071067811865475,0.7071067811865476
2024-02-06 04:00:00,SE_02,136.656,453.96,92.14,54.7,OK,OP010,,0.39457080247846754,0.5129594438564419,0.5521653416485202,0.8888461538461541,4,1,2,6,0,0.8660254037844386,0.5000000000000001
2024-02-06 04:30:00,SE_01,137.048,531.52,68.48,46.5,OK,OP002,,0.42419147649992617,0.699527326084865,0.3997345668672448,0.6365384615384615,4,1,2,6,0,0.8660254037844386,0.5000000000000001
2024-02-06 05:00:00,SE_07,131.916,428.41,108.988,40.6,OK,OP010,,0.036402448239385876,0.45149980756278263,0.6607094538004613,0.45500000000000007,5,1,2,6,0,0.9659258262890683,0.25881904510252074
2024-02-06 05:30:00,SE_07,138.05,448.395,94.97728115384616,43.3,OK,OP003,,0.4999055463200879,0.4995730299239872,0.5704446723565962,0.5380769230769229,5,1,2,6,0,0.9659258262890683,0.25881904510252074
2024-02-06 06:00:00,SE_01,139.238,374.87,134.277,37.5,OK,OP010,,0.5896743237116535,0.32271119984605023,0.8236351454083932,0.35961538461538467,6,1,2,6,0,1.0,6.123233995736766e-17
2024-02-06 06:30:00,SE_06,138.05,448.395,94.97728115384616,44.3,OK,OP004,,0.4999055463200879,0.4995730299239872,0.5704446723565962,0.5688461538461538,6,1,2,6,0,1.0,6.123233995736766e-17
2024-02-06 07:00:00,SE_07,141.81,435.7,86.92,42.0,OK,OP007,,0.7840222155055177,0.46903564899451544,0.5185352214305042,0.4980769230769231,7,1,2,6,0,0.9659258262890683,-0.25881904510252063
2024-02-06 07:30:00,SE_04,138.23,524.84,99.569,35.3,OK,OP006,,0.5135068762278987,0.6834588184354856,0.6000270587174168,0.29192307692307673,7,1,2,6,0,0.9659258262890683,-0.25881904510252063
2024-02-06 08:00:00,SE_03,139.866,358.85,96.588,48.3,OK,OP009,,0.6371278525011359,0.2841756470701433,0.5808218119032585,0.6919230769230769,8,1,2,6,0,0.8660254037844387,-0.4999999999999998
2024-02-06 08:30:00,SE_05,141.108,398.95,115.725,50.9,CRITICO,OP011,,0.7309770288650466,0.3806348022707591,0.7041129250473527,0.7719230769230769,8,1,2,6,0,0.8660254037844387,-0.4999999999999998
2024-02-06 09:00:00,SE_04,139.47,386.55,100.115,35.6,AVISO,OP006,,0.607204926703945,0.3508070335802944,0.6035446919816,0.3011538461538461,9,1,2,6,0,0.7071067811865476,-0.7071067811865475
2024-02-06 09:30:00,SE_08,135.267,512.94,75.817,45.1,OK,OP012,,0.2896138733565081,0.6548337823535074,0.44700356917367823,0.5934615384615385,9,1,2,6,0,0.7071067811865476,-0.7071067811865475
2024-02-06 10:00:00,SE_04,138.752,555.09,104.868,51.5,AVISO,OP004,,0.552950732960559,0.7562241412489178,0.634166140524939,0.7903846153846155,10,1,2,6,0,0.49999999999999994,-0.8660254037844387
2024-02-06 10:30:00,SE_05,139.685,656.4324999999999,102.521,40.0,OK,OP001,,0.6234509596493893,1.0,0.6190454715303637,0.43653846153846154,10,1,2,6,0,0.49999999999999994,-0.8660254037844387
2024-02-06 11:00:00,SE_04,138.645,381.23,109.806,44.6,OK,OP001,,0.5448654979598029,0.33800995862599825,0.6659794611449703,0.5780769230769232,11,1,2,6,0,0.258819045102521,-0.9659258262890682
2024-02-06 11:30:00,SE_03,142.624,467.56,95.548,40.3,OK,OP006,,0.8455304518664057,0.5456737708072742,0.574121558066719,0.4457692307692307,11,1,2,6,0,0.258819045102521,-0.9659258262890682
2024-02-06 12:00:00,SE_03,136.643,425.52,74.617,38.9,OK,OP005,,0.3935884842073474,0.4445480130857308,0.4392725070545942,0.4026923076923077,12,1,2,6,0,1.2246467991473532e-16,-1.0
2024-02-06 12:30:00,SE_08,138.801,491.58,72.859,38.0,OK,OP010,,0.5566533172132395,0.6034530453189647,0.4279465010501359,0.375,12,1,2,6,0,1.2246467991473532e-16,-1.0
2024-02-06 13:00:00,SE_02,138.05,448.395,94.97728115384616,33.7,CRITICO,OP003,,0.4999055463200879,0.4995730299239872,0.5704446723565962,0.24269230769230776,13,1,2,6,0,-0.2588190451025208,-0.9659258262890683
2024-02-06 13:30:00,SE_03,138.618,481.47,64.407,43.4,OK,OP003,,0.5428252984736304,0.5791337919753682,0.37349405352472004,0.5411538461538461,13,1,2,6,0,-0.2588190451025208,-0.9659258262890683
2024-02-06 14:00:00,SE_01,141.8,472.61,84.062,31.8,OK,OP005,,0.783266586066194,0.5578213701529876,0.5001224084835522,0.1842307692307692,14,1,2,6,0,-0.4999999999999997,-0.8660254037844388
2024-02-06 14:30:00,SE_01,135.7,547.81,118.73,48.8,OK,OP012,,0.3223326280791916,0.7387123544693545,0.7234727931038926,0.7073076923076922,14,1,2,6,0,-0.4999999999999997,-0.8660254037844388
2024-02-06 15:00:00,SE_01,134.291,445.22,98.748,34.7,OK,OP014,,0.21586444007858852,0.4919356778600982,0.5947377237176101,0.27346153846153864,15,1,2,6,0,-0.7071067811865471,-0.7071067811865479
2024-02-06 15:30:00,SE_02,134.992,467.73,64.628,40.0,OK,OP008,,0.26883406377512564,0.5460826998941596,0.37491785746498474,0.43653846153846154,15,1,2,6,0,-0.7071067811865471,-0.7071067811865479
2024-02-06 16:00:00,SE_03,137.47,430.32,78.079,37.9,AVISO,OP012,,0.45607903883935563,0.45609424612720095,0.4615766212681518,0.3719230769230768,16,1,2,6,0,-0.8660254037844384,-0.5000000000000004
2024-02-06 16:30:00,SE_08,137.158,368.99,91.202,44.1,OK,OP002,,0.43250340033247703,0.30856706437024917,0.5461222280921026,0.5626923076923078,16,1,2,6,0,-0.8660254037844384,-0.5000000000000004
2024-02-06 17:00:00,SE_04,138.501,490.13,93.398,41.7,AVISO,OP005,,0.5339844340335524,0.599965120754354,0.5602700717700266,0.48884615384615393,17,1,2,6,0,-0.9659258262890683,-0.25881904510252063
2024-02-06 17:30:00,SE_03,137.234,563.13,75.361,35.4,OK,OP007,,0.43824618407133364,0.7755640815933803,0.44406576556842636,0.29499999999999993,17,1,2,6,0,-0.9659258262890683,-0.25881904510252063
2024-02-06 18:00:00,SE_05,139.795,566.37,101.257,42.1,OK,OP010,,0.6317628834819402,0.7833577888963726,0.6109020860982618,0.5011538461538463,18,1,2,6,0,-1.0,-1.8369701987210297e-16
2024-02-06 18:30:00,SE_06,135.232,415.71,100.655,29.2,OK,OP013,,0.28696917031887814,0.420950399307226,0.607023669935188,0.10423076923076924,18,1,2,6,0,-1.0,-1.8369701987210297e-16
2024-02-06 19:00:00,SE_04,142.425,547.59,67.107,44.6,OK,OP003,,0.8304934260238799,0.7381831521216206,0.39088894329265933,0.5780769230769232,19,1,2,6,0,-0.9659258262890684,0.2588190451025203
2024-02-06 19:30:00,SE_05,138.402,364.91,102.595,37.4,OK,OP009,,0.5265037025842538,0.29875276628499947,0.6195222203610405,0.35653846153846147,19,1,2,6,0,-0.9659258262890684,0.2588190451025203
2024-02-06 20:00:00,SE_03,139.7,593.39,133.937,43.8,OK,OP001,,0.6245844038083721,0.8483534590589822,0.8214446778079862,0.5534615384615384,20,1,2,6,0,-0.8660254037844386,0.5000000000000001
2024-02-06 20:30:00,SE_06,144.125,408.89,72.553,40.0,OK,OP009,,0.9589504307087804,0.4045451265274703,0.42597508020976943,0.43653846153846154,20,1,2,6,0,-0.8660254037844386,0.5000000000000001
2024-02-06 21:00:00,SE_06,139.109,252.1,92.984,37.1,OK,OP005,,0.5799267039443876,0.027392235158279377,0.5576028553389426,0.3473076923076923,21,1,2,6,0,-0.7071067811865477,0.7071067811865474
2024-02-06 21:30:00,SE_04,135.646,488.06,83.69,45.1,OK,OP004,,0.3182522291068466,0.59498580775522,0.4977257792266361,0.5934615384615385,21,1,2,6,0,-0.7071067811865477,0.7071067811865474
2024-02-06 22:00:00,SE_01,140.629,405.2,108.197,34.6,OK,OP008,,0.6947823787214755,0.39566895987684014,0.6556133953536316,0.27038461538461545,22,1,2,6,0,-0.5000000000000004,0.8660254037844384
2024-02-06 22:30:00,SE_03,135.284,571.0,114.979,45.0,OK,OP007,,0.290898443403357,0.7944950928509577,0.6993067814299888,0.5903846153846153,22,1,2,6,0,-0.5000000000000004,0.8660254037844384
2024-02-06 23:00:00,SE_06,136.445,430.48,91.979,40.9,OK,OP009,,0.3786270213087519,0.45647912056191664,0.5511280908142097,0.4642307692307692,23,1,2,6,0,-0.25881904510252157,0.9659258262890681
2024-02-06 23:30:00,SE_01,139.783,503.98,94.574,35.9,OK,OP014,,0.630856128154754,0.6332808140094296,0.5678465126467291,0.31038461538461526,23,1,2,6,0,-0.25881904510252157,0.9659258262890681
2024-02-07 00:00:00,SE_04,139.625,456.06,80.479,36.5,OK,OP006,,0.6189171830134512,0.5180109208120852,0.4770387455063201,0.3288461538461538,0,2,2,6,0,0.0,1.0
2024-02-07 00:30:00,SE_05,139.274,570.21,110.07,41.4,OK,OP013,,0.5923945896932157,0.7925947753295489,0.6676802948111688,0.47961538461538455,0,2,2,6,0,0.0,1.0
2024-02-07 01:00:00,SE_06,133.417,427.86,115.963,48.7,OK,OP012,,0.1498224270817623,0.45017680169344765,0.7056462523676377,0.7042307692307694,1,2,2,6,0,0.25881904510252074,0.9659258262890683
2024-02-07 01:30:00,SE_06,139.134,467.95,81.666,42.6,OK,OP004,,0.581815777542694,0.5466119022418937,0.4846860544524475,0.5165384615384616,1,2,2,6,0,0.25881904510252074,0.9659258262890683
2024-02-07 02:00:00,SE_03,138.937,471.92,84.898,53.1,OK,OP008,,0.5669298775880325,0.5561615991532763,0.5055083817598474,0.8396153846153847,2,2,2,6,0,0.49999999999999994,0.8660254037844387
2024-02-07 02:30:00,SE_02,138.05,448.395,94.97728115384616,45.8,OK,OP013,,0.4999055463200879,0.4995730299239872,0.5704446723565962,0.615,2,2,2,6,0,0.49999999999999994,0.8660254037844387
2024-02-07 03:00:00,SE_06,131.981,405.95,93.953,28.9,OK,OP002,,0.04131403959498492,0.39747305878956984,0.563845688000103,0.09499999999999997,3,2,2,6,0,0.7071067811865475,0.7071067811865476
2024-02-07 03:30:00,SE_06,138.386,560.32,87.005,34.3,OK,OP014,,0.5252946954813371,0.7688047243336865,0.519082838330606,0.26115384615384607,3,2,2,6,0,0.7071067811865475,0.7071067811865476
2024-02-07 04:00:00,SE_07,138.397,464.69,104.125,43.4,OK,OP001,,0.5261258878645929,0.5387700856345617,0.6293793245628728,0.5411538461538461,4,2,2,6,0,0.8660254037844386,0.5000000000000001
2024-02-07 04:30:00,SE_02,138.309,384.24,88.17,44.5,OK,OP006,,0.5194763487985501,0.34525040892908687,0.5265884111378835,0.575,4,2,2,6,0,0.8660254037844386,0.5000000000000001
2024-02-07 05:00:00,SE_03,137.544,493.66,96.342,45.0,OK,OP011,,0.4616706966903461,0.6084564129702686,0.5792369441688464,0.5903846153846153,5,2,2,6,0,0.9659258262890683,0.25881904510252074
2024-02-07 05:30:00,SE_08,137.304,474.21,85.323,39.9,OK,OP011,,0.4435355901465936,0.5616701145001443,0.5082464662603563,0.43346153846153834,5,2,2,6,0,0.9659258262890683,0.25881904510252074
2024-02-07 06:00:00,SE_07,139.085,458.33,100.805,46.1,OK,OP005,,0.5781131932900134,0.5234713268546137,0.6079900527000734,0.6242307692307694,6,2,2,6,0,1.0,6.123233995736766e-17
2024-02-07 06:30:00,SE_01,141.975,656.4324999999999,100.228,25.8125,OK,OP004,,0.7964901012543457,1.0,0.6042727003311471,0.0,6,2,2,6,0,1.0,6.123233995736766e-17
2024-02-07 07:00:00,SE_02,135.229,392.5,80.007,37.5,OK,OP006,,0.2867424814870816,0.3651195516212835,0.4739978610728137,0.35961538461538467,7,2,2,6,0,0.9659258262890683,-0.25881904510252063
2024-02-07 07:30:00,SE_02,137.797,284.06,62.182,37.3,OK,OP007,,0.4807881215052152,0.10427090349273538,0.35915937584558494,0.35346153846153827,7,2,2,6,0,0.9659258262890683,-0.25881904510252063
2024-02-07 08:00:00,SE_07,135.958,384.26,83.904,39.2,OK,OP012,,0.3418278676137234,0.3452985182334263,0.4991044853045393,0.41192307692307706,8,2,2,6,0,0.8660254037844387,-0.4999999999999998
2024-02-07 08:30:00,SE_08,137.708,412.44,100.159,42.4,OK,OP011,,0.474063019495242,0.41308452804772444,0.6038281642592999,0.5103846153846154,8,2,2,6,0,0.8660254037844387,-0.4999999999999998
2024-02-07 09:00:00,SE_01,136.316,382.57,97.28,45.0,OK,OP007,,0.368879401541486,0.34123328201674197,0.5852800577252638,0.5903846153846153,9,2,2,6,0,0.7071067811865476,-0.7071067811865475
2024-02-07 09:30:00,SE_02,134.53,379.27,126.348,47.5,OK,OP004,,0.23392398367840705,0.3332952468007312,0.772552152456545,0.6673076923076924,9,2,2,6,0,0.7071067811865476,-0.7071067811865475
2024-02-07 10:00:00,SE_04,135.943,361.47,94.382,48.6,OK,OP008,,0.34069442345474066,0.2904779659386125,0.5666095427076757,0.7011538461538462,10,2,2,6,0,0.49999999999999994,-0.8660254037844387
2024-02-07 10:30:00,SE_08,138.05,448.395,94.97728115384616,52.9,OK,OP009,,0.4999055463200879,0.4995730299239872,0.5704446723565962,0.8334615384615385,10,2,2,6,0,0.49999999999999994,-0.8660254037844387
2024-02-07 11:00:00,SE_04,136.502,549.87,49.198,44.0,OK,OP008,,0.3829341091128935,0.7436676128163188,0.27550928371709466,0.5596153846153846,11,2,2,6,0,0.258819045102521,-0.9659258262890682
2024-02-07 11:30:00,SE_01,140.575,514.37,98.187,44.3,OK,OP012,,0.6907019797491305,0.6582735976137787,0.5911234521769382,0.5688461538461538,11,2,2,6,0,0.258819045102521,-0.9659258262890682
2024-02-07 12:00:00,SE_04,138.677,365.51,81.305,37.4,OK,OP007,,0.5472835121656345,0.3001960454151832,0.48236029326495644,0.35653846153846147,12,2,2,6,0,1.2246467991473532e-16,-1.0
2024-02-07 12:30:00,SE_05,139.649,463.49,98.057,44.3,OK,OP005,,0.6207306936678272,0.5358835273741943,0.5902859204473708,0.5688461538461538,12,2,2,6,0,1.2246467991473532e-16,-1.0
2024-02-07 13:00:00,SE_07,135.999,480.42,92.07,43.7,OK,OP003,,0.34492594831494827,0.5766080534975465,0.5517143630249068,0.5503846153846155,13,2,2,6,0,-0.2588190451025208,-0.9659258262890683
2024-02-07 13:30:00,SE_04,136.909,440.36,103.482,46.5,OK,OP008,,0.41368822729333665,0.48024511690560956,0.6252367637773969,0.6365384615384615,13,2,2,6,0,-0.2588190451025208,-0.9659258262890683
2024-02-07 14:00:00,SE_08,141.147,509.4,131.309,43.6,OK,OP006,,0.7339239836784053,0.6463184354854229,0.8045136517671919,0.5473076923076923,14,2,2,6,0,-0.4999999999999997,-0.8660254037844388
2024-02-07 14:30:00,SE_08,136.962,363.47,96.348,40.1,OK,OP004,,0.4176930633217477,0.2952888963725585,0.5792755994794417,0.43961538461538474,14,2,2,6,0,-0.4999999999999997,-0.8660254037844388
2024-02-07 15:00:00,SE_02,137.6,400.17,129.51,36.6,OK,OP001,,0.4659022215505537,0.38356946983546625,0.7929235011403316,0.331923076923077,15,2,2,6,0,-0.7071067811865471,-0.7071067811865479
2024-02-07 15:30:00,SE_04,137.444,509.27,123.992,45.7,OK,OP003,,0.4541144022971153,0.6460057250072165,0.7573735004960765,0.611923076923077,15,2,2,6,0,-0.7071067811865471,-0.7071067811865479
2024-02-07 16:00:00,SE_08,135.179,469.8,100.785,39.1,OK,OP004,,0.2829643342904671,0.5510620128932936,0.6078612016647553,0.40884615384615386,16,2,2,6,0,-0.8660254037844384,-0.5000000000000004
2024-02-07 16:30:00,SE_03,139.052,523.28,59.271,44.5,OK,OP006,,0.575619616140246,0.6797062926970078,0.34040510765504,0.575,16,2,2,6,0,-0.8660254037844384,-0.5000000000000004
2024-02-07 17:00:00,SE_04,141.454,416.93,88.505,47.3,OK,OP012,,0.7571218074656212,0.42388506687193306,0.5287466659794611,0.661153846153846,17,2,2,6,0,-0.9659258262890683,-0.25881904510252063
